locus_tag	ftype	length_bp	gene	EC_number	COG	product
DLCOOICO_03550	CDS	327	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
DLCOOICO_03551	CDS	225	yaiY			Inner membrane protein YaiY
DLCOOICO_03552	CDS	156				hypothetical protein
DLCOOICO_03553	CDS	192				hypothetical protein
DLCOOICO_03554	CDS	192				hypothetical protein
DLCOOICO_03555	CDS	180				hypothetical protein
DLCOOICO_03556	CDS	288	yihI		COG3078	Der GTPase-activating protein YihI
DLCOOICO_03557	CDS	276				hypothetical protein
DLCOOICO_03558	CDS	264	mipA		COG3713	MltA-interacting protein
DLCOOICO_03559	CDS	192	yohK		COG1346	Inner membrane protein YohK
DLCOOICO_03560	CDS	288	emrB			Multidrug export protein EmrB
DLCOOICO_03561	CDS	366	tap_3		COG0840	Methyl-accepting chemotaxis protein IV
DLCOOICO_03562	CDS	258				hypothetical protein
DLCOOICO_03563	CDS	114				hypothetical protein
DLCOOICO_03564	CDS	150				hypothetical protein
DLCOOICO_03565	CDS	279	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
DLCOOICO_03566	CDS	297	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
DLCOOICO_03567	CDS	240	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
DLCOOICO_03568	CDS	276	motA		COG1291	Motility protein A
DLCOOICO_03569	CDS	315	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
DLCOOICO_03570	CDS	126	lrp		COG1522	Leucine-responsive regulatory protein
DLCOOICO_03571	CDS	255	clsA_2	2.7.8.-	COG1502	Cardiolipin synthase A
DLCOOICO_03572	CDS	300				hypothetical protein
DLCOOICO_03573	CDS	180				hypothetical protein
DLCOOICO_03574	CDS	285	ycfT		COG4763	Inner membrane protein YcfT
DLCOOICO_03575	CDS	297	pyrG	6.3.4.2		CTP synthase
DLCOOICO_03576	CDS	249	cysS_2	6.1.1.16	COG0215	Cysteine--tRNA ligase
DLCOOICO_03577	CDS	393	uspE		COG0589	Universal stress protein E
DLCOOICO_03578	CDS	141				hypothetical protein
DLCOOICO_03579	CDS	144	mdtI		COG2076	Spermidine export protein MdtI
DLCOOICO_03580	CDS	405				hypothetical protein
DLCOOICO_03581	CDS	135				hypothetical protein
DLCOOICO_03582	CDS	297				hypothetical protein
DLCOOICO_03583	CDS	153	narZ	1.7.5.1	COG5013	Respiratory nitrate reductase 2 alpha chain
DLCOOICO_03584	CDS	144				hypothetical protein
DLCOOICO_03585	CDS	330				hypothetical protein
DLCOOICO_03586	CDS	156				hypothetical protein
DLCOOICO_03587	CDS	270				hypothetical protein
DLCOOICO_03588	CDS	132				hypothetical protein
DLCOOICO_03589	CDS	207				hypothetical protein
DLCOOICO_03590	CDS	357				hypothetical protein
DLCOOICO_03591	CDS	210				hypothetical protein
DLCOOICO_03592	CDS	273	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
DLCOOICO_03593	CDS	282	udk	2.7.1.48	COG0572	Uridine kinase
DLCOOICO_03594	CDS	297	secB		COG1952	Protein-export protein SecB
DLCOOICO_03595	CDS	225				hypothetical protein
DLCOOICO_03596	CDS	330	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
DLCOOICO_03597	CDS	180				hypothetical protein
DLCOOICO_03598	CDS	270				hypothetical protein
DLCOOICO_03599	CDS	381	trg_1		COG0840	Methyl-accepting chemotaxis protein III
DLCOOICO_03600	CDS	132	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
DLCOOICO_03601	CDS	192	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
DLCOOICO_03602	CDS	231	fsaB	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 2
DLCOOICO_03603	CDS	366	fimF_2			Protein FimF
DLCOOICO_03604	CDS	297				hypothetical protein
DLCOOICO_03605	CDS	132				hypothetical protein
DLCOOICO_03606	CDS	108				hypothetical protein
DLCOOICO_03607	CDS	327				hypothetical protein
DLCOOICO_03608	CDS	216	murQ_2	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
DLCOOICO_03609	CDS	132	chiP			Chitoporin
DLCOOICO_03610	CDS	255	yabI		COG0586	Inner membrane protein YabI
DLCOOICO_03611	CDS	345				hypothetical protein
DLCOOICO_03612	CDS	204	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
DLCOOICO_03613	CDS	321	hscB		COG1076	Co-chaperone protein HscB
DLCOOICO_03614	CDS	294				hypothetical protein
DLCOOICO_03615	CDS	393	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
DLCOOICO_03616	CDS	192				hypothetical protein
DLCOOICO_03617	CDS	219	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
DLCOOICO_03618	CDS	225	efp_1		COG0231	Elongation factor P
DLCOOICO_03619	CDS	129	efp_2		COG0231	Elongation factor P
DLCOOICO_03620	CDS	288	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DLCOOICO_03621	CDS	189				hypothetical protein
DLCOOICO_03622	CDS	366	acrE_2			Multidrug export protein AcrE
DLCOOICO_03623	CDS	213				hypothetical protein
DLCOOICO_03624	CDS	264	cpo	1.11.1.10		Non-heme chloroperoxidase
DLCOOICO_03625	CDS	135	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
DLCOOICO_03626	CDS	204	cbiK	4.99.1.3	COG4822	Sirohydrochlorin cobaltochelatase
DLCOOICO_03627	CDS	153				hypothetical protein
DLCOOICO_03628	CDS	183				hypothetical protein
DLCOOICO_03629	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
DLCOOICO_03630	CDS	261				hypothetical protein
DLCOOICO_03631	CDS	282	galK	2.7.1.6	COG0153	Galactokinase
DLCOOICO_03632	tRNA	71				tRNA-Glu(ttc)
DLCOOICO_03633	CDS	318	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
DLCOOICO_03634	CDS	168				hypothetical protein
DLCOOICO_03635	CDS	225				hypothetical protein
DLCOOICO_03636	CDS	261				hypothetical protein
DLCOOICO_03637	CDS	201				hypothetical protein
DLCOOICO_03638	CDS	240	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
DLCOOICO_03639	CDS	198				hypothetical protein
DLCOOICO_03640	CDS	216	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
DLCOOICO_03641	CDS	264				hypothetical protein
DLCOOICO_03642	CDS	351	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
DLCOOICO_03643	CDS	195	osmX		COG1732	Osmoprotectant-binding protein OsmX
DLCOOICO_03644	CDS	327	argR_2		COG1438	Arginine repressor
DLCOOICO_03645	CDS	273				hypothetical protein
DLCOOICO_03646	CDS	351				hypothetical protein
DLCOOICO_03647	CDS	222	fryB_2	2.7.1.202	COG1445	PTS system fructose-like EIIB component 1
DLCOOICO_03648	CDS	348				hypothetical protein
DLCOOICO_03649	CDS	207	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
DLCOOICO_03650	CDS	255				hypothetical protein
DLCOOICO_03651	CDS	327	yciH		COG0023	putative protein YciH
DLCOOICO_03652	CDS	165	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
DLCOOICO_03653	CDS	204	glgS			Surface composition regulator
DLCOOICO_03654	CDS	366	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
DLCOOICO_03655	CDS	237				hypothetical protein
DLCOOICO_03656	CDS	243				hypothetical protein
DLCOOICO_03657	CDS	288	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
DLCOOICO_03658	CDS	201				hypothetical protein
DLCOOICO_03659	CDS	321				hypothetical protein
DLCOOICO_03660	CDS	381				hypothetical protein
DLCOOICO_03661	CDS	240	cbiQ		COG0619	Cobalt transport protein CbiQ
DLCOOICO_03662	CDS	168				hypothetical protein
DLCOOICO_03663	CDS	240				hypothetical protein
DLCOOICO_03664	CDS	261	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
DLCOOICO_03665	CDS	345	yhaH		COG3152	Inner membrane protein YhaH
DLCOOICO_03666	CDS	165	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DLCOOICO_03667	CDS	246				hypothetical protein
DLCOOICO_03668	CDS	243	glnK		COG0347	Nitrogen regulatory protein P-II 2
DLCOOICO_03669	CDS	249				hypothetical protein
DLCOOICO_03670	CDS	153				hypothetical protein
DLCOOICO_03671	CDS	180				hypothetical protein
DLCOOICO_03672	CDS	237				hypothetical protein
DLCOOICO_03673	CDS	300	dpiA		COG4565	Transcriptional regulatory protein DpiA
DLCOOICO_03674	CDS	210				hypothetical protein
DLCOOICO_03675	CDS	174				hypothetical protein
DLCOOICO_03676	CDS	273				hypothetical protein
DLCOOICO_03677	CDS	321	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
DLCOOICO_03678	CDS	354				hypothetical protein
DLCOOICO_03679	CDS	129				hypothetical protein
DLCOOICO_03680	CDS	150				hypothetical protein
DLCOOICO_03681	CDS	162				hypothetical protein
DLCOOICO_03682	CDS	324	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
DLCOOICO_03683	CDS	369				hypothetical protein
DLCOOICO_03684	CDS	189				hypothetical protein
DLCOOICO_03685	CDS	303				hypothetical protein
DLCOOICO_03686	CDS	96				hypothetical protein
DLCOOICO_03687	CDS	285				hypothetical protein
DLCOOICO_03688	CDS	309	smvA			Methyl viologen resistance protein SmvA
DLCOOICO_03689	CDS	159				hypothetical protein
DLCOOICO_03690	CDS	198				hypothetical protein
DLCOOICO_03691	CDS	207				hypothetical protein
DLCOOICO_03692	CDS	237				hypothetical protein
DLCOOICO_03693	CDS	258	zntR		COG0789	HTH-type transcriptional regulator ZntR
DLCOOICO_03694	CDS	324				hypothetical protein
DLCOOICO_03695	CDS	213				hypothetical protein
DLCOOICO_03696	CDS	201				hypothetical protein
DLCOOICO_03697	CDS	288				hypothetical protein
DLCOOICO_03698	CDS	183	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
DLCOOICO_03699	CDS	312				hypothetical protein
DLCOOICO_03700	CDS	177				hypothetical protein
DLCOOICO_03701	CDS	285				hypothetical protein
DLCOOICO_03702	CDS	144				hypothetical protein
DLCOOICO_03703	CDS	336	sfaS			S-fimbrial adhesin protein SfaS
DLCOOICO_03704	CDS	132				hypothetical protein
DLCOOICO_03705	CDS	363				hypothetical protein
DLCOOICO_03706	CDS	258				hypothetical protein
DLCOOICO_03707	CDS	108				hypothetical protein
DLCOOICO_03708	CDS	324				hypothetical protein
DLCOOICO_03709	CDS	180				hypothetical protein
DLCOOICO_03710	CDS	315	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
DLCOOICO_03711	CDS	216				hypothetical protein
DLCOOICO_03712	CDS	252				hypothetical protein
DLCOOICO_03713	CDS	201	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
DLCOOICO_03714	CDS	207				hypothetical protein
DLCOOICO_03715	CDS	102	acnB	4.2.1.3	COG1049	Aconitate hydratase B
DLCOOICO_03716	CDS	222				hypothetical protein
DLCOOICO_03717	CDS	291				hypothetical protein
DLCOOICO_03718	CDS	201				hypothetical protein
DLCOOICO_03719	CDS	294				hypothetical protein
DLCOOICO_03720	CDS	216				hypothetical protein
DLCOOICO_03721	CDS	276	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
DLCOOICO_03722	CDS	258	trg_2		COG0840	Methyl-accepting chemotaxis protein III
DLCOOICO_03723	CDS	165				hypothetical protein
DLCOOICO_03724	CDS	291	atoE		COG2031	Putative short-chain fatty acid transporter
DLCOOICO_03725	CDS	216	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
DLCOOICO_03726	CDS	165	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
DLCOOICO_03727	CDS	198				hypothetical protein
DLCOOICO_03728	CDS	183				hypothetical protein
DLCOOICO_03729	CDS	282	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
DLCOOICO_03730	CDS	180				hypothetical protein
DLCOOICO_03731	CDS	156	ybdL_1	2.6.1.88	COG0436	Methionine aminotransferase
DLCOOICO_03732	CDS	276				hypothetical protein
DLCOOICO_03733	CDS	165	ydgI		COG0531	Putative arginine/ornithine antiporter
DLCOOICO_03734	CDS	213				hypothetical protein
DLCOOICO_03735	CDS	168				hypothetical protein
DLCOOICO_03736	CDS	327	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DLCOOICO_03737	CDS	183	fetB		COG0390	putative iron export permease protein FetB
DLCOOICO_03738	CDS	156				hypothetical protein
DLCOOICO_03739	CDS	234				hypothetical protein
DLCOOICO_03740	CDS	225				hypothetical protein
DLCOOICO_03741	CDS	267				hypothetical protein
DLCOOICO_03742	CDS	186				hypothetical protein
DLCOOICO_03743	CDS	153				hypothetical protein
DLCOOICO_03744	CDS	258	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
DLCOOICO_03745	CDS	204				hypothetical protein
DLCOOICO_03746	CDS	105				hypothetical protein
DLCOOICO_03747	CDS	258	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
DLCOOICO_03748	CDS	339				hypothetical protein
DLCOOICO_03749	CDS	186	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
DLCOOICO_03750	CDS	252				hypothetical protein
DLCOOICO_03751	CDS	291				hypothetical protein
DLCOOICO_03752	CDS	168				hypothetical protein
DLCOOICO_03753	CDS	105				hypothetical protein
DLCOOICO_03754	CDS	207				hypothetical protein
DLCOOICO_03755	CDS	297	mdtM			Multidrug resistance protein MdtM
DLCOOICO_03756	CDS	258				hypothetical protein
DLCOOICO_03757	CDS	372	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
DLCOOICO_03758	CDS	210				hypothetical protein
DLCOOICO_03759	CDS	318				hypothetical protein
DLCOOICO_03760	CDS	204				hypothetical protein
DLCOOICO_03761	CDS	222	ansA	3.5.1.1	COG0252	L-asparaginase 1
DLCOOICO_03762	CDS	225				hypothetical protein
DLCOOICO_03763	CDS	324				hypothetical protein
DLCOOICO_03764	CDS	255	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
DLCOOICO_03765	CDS	216				hypothetical protein
DLCOOICO_03766	CDS	183				hypothetical protein
DLCOOICO_03767	CDS	318				hypothetical protein
DLCOOICO_03768	CDS	186	cimH		COG3493	Citrate/malate transporter
DLCOOICO_03769	CDS	261				hypothetical protein
DLCOOICO_03770	CDS	207				hypothetical protein
DLCOOICO_03771	CDS	174				hypothetical protein
DLCOOICO_03772	CDS	120				hypothetical protein
DLCOOICO_03773	CDS	315	ylaC			Inner membrane protein YlaC
DLCOOICO_03774	CDS	135	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
DLCOOICO_03775	tRNA	76				tRNA-Ala(ggc)
DLCOOICO_03776	CDS	267				hypothetical protein
DLCOOICO_03777	CDS	219				hypothetical protein
DLCOOICO_03778	CDS	291	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
DLCOOICO_03779	CDS	252				hypothetical protein
DLCOOICO_03780	CDS	315				hypothetical protein
DLCOOICO_03781	CDS	282				hypothetical protein
DLCOOICO_03782	CDS	306				hypothetical protein
DLCOOICO_03783	CDS	366				hypothetical protein
DLCOOICO_03784	CDS	237				hypothetical protein
DLCOOICO_03785	CDS	177	ddrA			Diol dehydratase-reactivating factor alpha subunit
DLCOOICO_03786	CDS	120				hypothetical protein
DLCOOICO_03787	CDS	183	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
DLCOOICO_03788	CDS	180				hypothetical protein
DLCOOICO_03789	CDS	174				hypothetical protein
DLCOOICO_03790	CDS	264				hypothetical protein
DLCOOICO_03791	CDS	186				hypothetical protein
DLCOOICO_03792	CDS	258				hypothetical protein
DLCOOICO_03793	CDS	228	crl			Sigma factor-binding protein Crl
DLCOOICO_03794	CDS	234				hypothetical protein
DLCOOICO_03795	CDS	237	rnd	3.1.13.5	COG0349	Ribonuclease D
DLCOOICO_03796	CDS	336	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DLCOOICO_03797	CDS	273				hypothetical protein
DLCOOICO_03798	CDS	165				hypothetical protein
DLCOOICO_03799	CDS	126				hypothetical protein
DLCOOICO_03800	CDS	240				hypothetical protein
DLCOOICO_03801	CDS	276				hypothetical protein
DLCOOICO_03802	CDS	273				hypothetical protein
DLCOOICO_03803	CDS	294	cra		COG1609	Catabolite repressor/activator
DLCOOICO_03804	CDS	351				hypothetical protein
DLCOOICO_03805	CDS	120				hypothetical protein
DLCOOICO_03806	CDS	138				hypothetical protein
DLCOOICO_03807	CDS	279				hypothetical protein
DLCOOICO_03808	CDS	207				hypothetical protein
DLCOOICO_03809	CDS	237	sfmF			putative fimbrial-like protein SfmF
DLCOOICO_03810	CDS	210				hypothetical protein
DLCOOICO_03811	CDS	159	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
DLCOOICO_03812	CDS	117	hybG		COG0298	Hydrogenase maturation factor HybG
DLCOOICO_03813	CDS	243				hypothetical protein
DLCOOICO_03814	CDS	222				hypothetical protein
DLCOOICO_03815	CDS	117	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
DLCOOICO_03816	CDS	195	cbiO	7.-.-.-	COG1122	Cobalt import ATP-binding protein CbiO
DLCOOICO_03817	CDS	195				hypothetical protein
DLCOOICO_03818	CDS	345	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
DLCOOICO_03819	CDS	243	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
DLCOOICO_03820	CDS	282				hypothetical protein
DLCOOICO_03821	CDS	165	fryC_2		COG1299	Fructose-like permease IIC component 1
DLCOOICO_03822	CDS	108	flgM		COG2747	Negative regulator of flagellin synthesis
DLCOOICO_03823	CDS	267	fhuE		COG4773	FhuE receptor
DLCOOICO_03824	CDS	258				hypothetical protein
DLCOOICO_03825	CDS	279	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
DLCOOICO_03826	CDS	186				hypothetical protein
DLCOOICO_03827	CDS	246	tolQ		COG0811	Tol-Pal system protein TolQ
DLCOOICO_03828	CDS	267	nth	4.2.99.18	COG0177	Endonuclease III
DLCOOICO_03829	CDS	156				hypothetical protein
DLCOOICO_03830	CDS	141	gshB	6.3.2.3	COG0189	Glutathione synthetase
DLCOOICO_03831	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
DLCOOICO_03832	CDS	132	oppB		COG0601	Oligopeptide transport system permease protein OppB
DLCOOICO_03833	CDS	120	betT		COG1292	High-affinity choline transport protein
DLCOOICO_03834	CDS	345				hypothetical protein
DLCOOICO_03835	tRNA	77				tRNA-Val(gac)
DLCOOICO_03836	tRNA	77				tRNA-Val(gac)
DLCOOICO_03837	CDS	210				hypothetical protein
DLCOOICO_03838	CDS	291	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
DLCOOICO_03839	CDS	243				hypothetical protein
DLCOOICO_03840	CDS	219	map	3.4.11.18	COG0024	Methionine aminopeptidase
DLCOOICO_03841	CDS	180	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
DLCOOICO_03842	CDS	165				hypothetical protein
DLCOOICO_03843	CDS	318				hypothetical protein
DLCOOICO_03844	CDS	207				hypothetical protein
DLCOOICO_03845	CDS	117				hypothetical protein
DLCOOICO_03846	CDS	147	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
DLCOOICO_03847	CDS	273				hypothetical protein
DLCOOICO_03848	CDS	213	hutG	3.5.3.8	COG0010	Formimidoylglutamase
DLCOOICO_03849	CDS	243				hypothetical protein
DLCOOICO_03850	CDS	222	yohC			Inner membrane protein YohC
DLCOOICO_03851	CDS	180				hypothetical protein
DLCOOICO_03852	CDS	303	tolR		COG0848	Tol-Pal system protein TolR
DLCOOICO_03853	CDS	258				hypothetical protein
DLCOOICO_03854	CDS	162				hypothetical protein
DLCOOICO_03855	CDS	177				hypothetical protein
DLCOOICO_03856	CDS	213				hypothetical protein
DLCOOICO_03857	CDS	342	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
DLCOOICO_03858	CDS	186				hypothetical protein
DLCOOICO_03859	CDS	108				hypothetical protein
DLCOOICO_03860	CDS	234				hypothetical protein
DLCOOICO_03861	CDS	183				hypothetical protein
DLCOOICO_03862	CDS	195	dnaC		COG1484	DNA replication protein DnaC
DLCOOICO_03863	CDS	270	cydD		COG4988	ATP-binding/permease protein CydD
DLCOOICO_03864	CDS	294				hypothetical protein
DLCOOICO_03865	CDS	219	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
DLCOOICO_03866	CDS	132				hypothetical protein
DLCOOICO_03867	CDS	321	ydhT			putative protein YdhT
DLCOOICO_03868	CDS	192				hypothetical protein
DLCOOICO_03869	CDS	228				hypothetical protein
DLCOOICO_03870	CDS	135	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
DLCOOICO_03871	CDS	222				hypothetical protein
DLCOOICO_03872	CDS	90				hypothetical protein
DLCOOICO_03873	CDS	180				hypothetical protein
DLCOOICO_03874	CDS	126	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
DLCOOICO_03875	CDS	186				hypothetical protein
DLCOOICO_03876	CDS	180				hypothetical protein
DLCOOICO_03877	CDS	237				hypothetical protein
DLCOOICO_03878	CDS	216	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DLCOOICO_03879	CDS	240				hypothetical protein
DLCOOICO_03880	CDS	192	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
DLCOOICO_03881	CDS	252	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
DLCOOICO_03882	CDS	234				hypothetical protein
DLCOOICO_03883	CDS	279				hypothetical protein
DLCOOICO_03884	CDS	252	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
DLCOOICO_03885	CDS	189	zitB		COG1230	Zinc transporter ZitB
DLCOOICO_03886	CDS	135	pnuC_2		COG3201	Nicotinamide riboside transporter PnuC
DLCOOICO_03887	CDS	243	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
DLCOOICO_03888	CDS	246	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
DLCOOICO_03889	CDS	156				hypothetical protein
DLCOOICO_03890	CDS	156	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
DLCOOICO_03891	CDS	204	lldP		COG1620	L-lactate permease
DLCOOICO_03892	CDS	228				hypothetical protein
DLCOOICO_03893	CDS	327	mdtK		COG0534	Multidrug resistance protein MdtK
DLCOOICO_03894	CDS	120				hypothetical protein
DLCOOICO_03895	CDS	258				hypothetical protein
DLCOOICO_03896	CDS	309				hypothetical protein
DLCOOICO_03897	CDS	210				hypothetical protein
DLCOOICO_03898	CDS	150				hypothetical protein
DLCOOICO_03899	CDS	96	wzzB		COG3765	Chain length determinant protein
DLCOOICO_03900	CDS	303				hypothetical protein
DLCOOICO_03901	CDS	147	lolB		COG3017	Outer-membrane lipoprotein LolB
DLCOOICO_03902	CDS	114				hypothetical protein
DLCOOICO_03903	CDS	108	mdoD		COG3131	Glucans biosynthesis protein D
DLCOOICO_03904	CDS	306				hypothetical protein
DLCOOICO_03905	CDS	141				hypothetical protein
DLCOOICO_03906	CDS	234				hypothetical protein
DLCOOICO_03907	CDS	324				hypothetical protein
DLCOOICO_03908	CDS	246	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
