locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHACDFAM_03460	CDS	153				hypothetical protein
EHACDFAM_03461	CDS	204	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
EHACDFAM_03462	CDS	225				hypothetical protein
EHACDFAM_03463	CDS	306	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
EHACDFAM_03464	CDS	216				hypothetical protein
EHACDFAM_03465	CDS	156	helD	3.6.4.12	COG0210	DNA helicase IV
EHACDFAM_03466	CDS	258	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EHACDFAM_03467	CDS	189	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
EHACDFAM_03468	CDS	402	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
EHACDFAM_03469	CDS	429	gabP		COG1113	GABA permease
EHACDFAM_03470	CDS	141	ykgO		COG0257	50S ribosomal protein L36 2
EHACDFAM_03471	CDS	228	rpmE2		COG0254	50S ribosomal protein L31 type B
EHACDFAM_03472	tRNA	95				tRNA-SeC(tca)
EHACDFAM_03473	CDS	372				hypothetical protein
EHACDFAM_03474	CDS	219				hypothetical protein
EHACDFAM_03475	CDS	405	qmcA		COG0330	Protein QmcA
EHACDFAM_03476	CDS	234				hypothetical protein
EHACDFAM_03477	CDS	294				hypothetical protein
EHACDFAM_03478	CDS	252				hypothetical protein
EHACDFAM_03479	CDS	357	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
EHACDFAM_03480	CDS	126	fliY		COG0834	L-cystine-binding protein FliY
EHACDFAM_03481	CDS	354	tar		COG0840	Methyl-accepting chemotaxis protein II
EHACDFAM_03482	CDS	273	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
EHACDFAM_03483	CDS	144				hypothetical protein
EHACDFAM_03484	CDS	234	fliP_1		COG1338	Flagellar biosynthetic protein FliP
EHACDFAM_03485	CDS	369	lutC		COG1556	Lactate utilization protein C
EHACDFAM_03486	CDS	330				hypothetical protein
EHACDFAM_03487	CDS	399				hypothetical protein
EHACDFAM_03488	CDS	183				hypothetical protein
EHACDFAM_03489	CDS	204				hypothetical protein
EHACDFAM_03490	CDS	156	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
EHACDFAM_03491	CDS	303	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
EHACDFAM_03492	CDS	171				hypothetical protein
EHACDFAM_03493	CDS	90	zapC			Cell division protein ZapC
EHACDFAM_03494	CDS	270	ycbX		COG0633	putative protein YcbX
EHACDFAM_03495	CDS	174				hypothetical protein
EHACDFAM_03496	CDS	342	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
EHACDFAM_03497	CDS	171				hypothetical protein
EHACDFAM_03498	CDS	99				hypothetical protein
EHACDFAM_03499	CDS	303	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
EHACDFAM_03500	CDS	141				hypothetical protein
EHACDFAM_03501	CDS	216				hypothetical protein
EHACDFAM_03502	CDS	336				hypothetical protein
EHACDFAM_03503	tRNA	76				tRNA-Ala(tgc)
EHACDFAM_03504	tRNA	77				tRNA-Ile(gat)
EHACDFAM_03505	CDS	189	pyrC	3.5.2.3	COG0418	Dihydroorotase
EHACDFAM_03506	CDS	360				hypothetical protein
EHACDFAM_03507	CDS	318				hypothetical protein
EHACDFAM_03508	CDS	369				hypothetical protein
EHACDFAM_03509	CDS	408	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
EHACDFAM_03510	CDS	309				hypothetical protein
EHACDFAM_03511	CDS	150	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
EHACDFAM_03512	CDS	114	flgB_1		COG1815	Flagellar basal body rod protein FlgB
EHACDFAM_03513	CDS	327				hypothetical protein
EHACDFAM_03514	CDS	168				hypothetical protein
EHACDFAM_03515	CDS	192	btuF		COG0614	Vitamin B12-binding protein
EHACDFAM_03516	CDS	189				hypothetical protein
EHACDFAM_03517	CDS	120				hypothetical protein
EHACDFAM_03518	CDS	246				hypothetical protein
EHACDFAM_03519	CDS	315	fepA		COG4771	Ferrienterobactin receptor
EHACDFAM_03520	CDS	159				hypothetical protein
EHACDFAM_03521	CDS	222				hypothetical protein
EHACDFAM_03522	CDS	336				hypothetical protein
EHACDFAM_03523	CDS	363	tpx	1.11.1.15	COG2077	Thiol peroxidase
EHACDFAM_03524	CDS	243	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EHACDFAM_03525	CDS	201				hypothetical protein
EHACDFAM_03526	CDS	258	cutD_2	1.97.1.-		Choline trimethylamine-lyase activating enzyme
EHACDFAM_03527	CDS	156	yaeQ		COG4681	putative protein YaeQ
EHACDFAM_03528	CDS	111				hypothetical protein
EHACDFAM_03529	CDS	156				hypothetical protein
EHACDFAM_03530	CDS	270	rpsO		COG0184	30S ribosomal protein S15
EHACDFAM_03531	CDS	282				hypothetical protein
EHACDFAM_03532	CDS	150	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
EHACDFAM_03533	CDS	288				hypothetical protein
EHACDFAM_03534	CDS	243	ydjI		COG0191	putative protein YdjI
EHACDFAM_03535	CDS	153				hypothetical protein
EHACDFAM_03536	CDS	282	cbiN		COG1930	Cobalt transport protein CbiN
EHACDFAM_03537	CDS	135	cbiM		COG0310	Cobalt transport protein CbiM
EHACDFAM_03538	CDS	345	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
EHACDFAM_03539	CDS	225				hypothetical protein
EHACDFAM_03540	CDS	219				hypothetical protein
EHACDFAM_03541	CDS	411	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
EHACDFAM_03542	CDS	294		3.2.1.55	COG3940	Extracellular exo-alpha-(1->5)-L-arabinofuranosidase
EHACDFAM_03543	CDS	180				hypothetical protein
EHACDFAM_03544	CDS	249				hypothetical protein
EHACDFAM_03545	CDS	168	yhfG			putative protein YhfG
EHACDFAM_03546	CDS	273				hypothetical protein
EHACDFAM_03547	CDS	219				hypothetical protein
EHACDFAM_03548	CDS	219				hypothetical protein
EHACDFAM_03549	CDS	219				hypothetical protein
EHACDFAM_03550	CDS	222	yccS		COG1289	Inner membrane protein YccS
EHACDFAM_03551	CDS	174	sxy		COG3070	Protein Sxy
EHACDFAM_03552	CDS	207				hypothetical protein
EHACDFAM_03553	CDS	228	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
EHACDFAM_03554	CDS	324				hypothetical protein
EHACDFAM_03555	CDS	222				hypothetical protein
EHACDFAM_03556	CDS	216				hypothetical protein
EHACDFAM_03557	CDS	216				hypothetical protein
EHACDFAM_03558	CDS	297				hypothetical protein
EHACDFAM_03559	CDS	315				hypothetical protein
EHACDFAM_03560	CDS	306				hypothetical protein
EHACDFAM_03561	CDS	132				hypothetical protein
EHACDFAM_03562	CDS	243	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
EHACDFAM_03563	CDS	234	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
EHACDFAM_03564	CDS	198				hypothetical protein
EHACDFAM_03565	CDS	252				hypothetical protein
EHACDFAM_03566	CDS	168	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
EHACDFAM_03567	CDS	174				hypothetical protein
EHACDFAM_03568	CDS	297	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
EHACDFAM_03569	CDS	219	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
EHACDFAM_03570	CDS	426	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
EHACDFAM_03571	CDS	423	rnb	3.1.13.1	COG4776	Exoribonuclease 2
EHACDFAM_03572	CDS	273	seqA		COG3057	Negative modulator of initiation of replication
EHACDFAM_03573	CDS	342	lplT			Lysophospholipid transporter LplT
EHACDFAM_03574	CDS	285				hypothetical protein
EHACDFAM_03575	CDS	408				hypothetical protein
EHACDFAM_03576	CDS	246	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
EHACDFAM_03577	CDS	204	yciO		COG0009	putative protein YciO
EHACDFAM_03578	CDS	363	tehA		COG1275	Tellurite resistance protein TehA
EHACDFAM_03579	CDS	162				hypothetical protein
EHACDFAM_03580	CDS	270	gltK		COG0765	Glutamate/aspartate import permease protein GltK
EHACDFAM_03581	CDS	303				hypothetical protein
EHACDFAM_03582	CDS	303				hypothetical protein
EHACDFAM_03583	CDS	249	dltC			D-alanyl carrier protein
EHACDFAM_03584	CDS	177				hypothetical protein
EHACDFAM_03585	CDS	420				hypothetical protein
EHACDFAM_03586	CDS	252	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
EHACDFAM_03587	CDS	150				hypothetical protein
EHACDFAM_03588	CDS	246				hypothetical protein
EHACDFAM_03589	CDS	288	acrA_3			Multidrug efflux pump subunit AcrA
EHACDFAM_03590	CDS	201	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
EHACDFAM_03591	CDS	192				hypothetical protein
EHACDFAM_03592	CDS	258				hypothetical protein
EHACDFAM_03593	CDS	174	rsfS		COG0799	Ribosomal silencing factor RsfS
EHACDFAM_03594	CDS	360	iutA			Ferric aerobactin receptor
EHACDFAM_03595	CDS	138				hypothetical protein
EHACDFAM_03596	CDS	330	potF		COG0687	Putrescine-binding periplasmic protein
EHACDFAM_03597	CDS	255	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
EHACDFAM_03598	CDS	147				hypothetical protein
EHACDFAM_03599	CDS	252				hypothetical protein
EHACDFAM_03600	CDS	201				hypothetical protein
EHACDFAM_03601	CDS	192	alsK	2.7.1.55	COG1940	D-allose kinase
EHACDFAM_03602	CDS	393	yciB		COG2917	putative intracellular septation protein A
EHACDFAM_03603	CDS	303	chbR			HTH-type transcriptional regulator ChbR
EHACDFAM_03604	CDS	162	osmE			Osmotically-inducible putative lipoprotein OsmE
EHACDFAM_03605	CDS	237	panF		COG4145	Sodium/pantothenate symporter
EHACDFAM_03606	CDS	141				hypothetical protein
EHACDFAM_03607	CDS	267				hypothetical protein
EHACDFAM_03608	CDS	150	folD		COG0190	Bifunctional protein FolD protein
EHACDFAM_03609	CDS	213	ybcJ		COG2501	putative protein YbcJ
EHACDFAM_03610	CDS	270				hypothetical protein
EHACDFAM_03611	CDS	300				hypothetical protein
EHACDFAM_03612	CDS	156	yohK_2		COG1346	Inner membrane protein YohK
EHACDFAM_03613	CDS	228				hypothetical protein
EHACDFAM_03614	tRNA	77				tRNA-Pro(ggg)
EHACDFAM_03615	CDS	117				hypothetical protein
EHACDFAM_03616	CDS	147				hypothetical protein
EHACDFAM_03617	CDS	213	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
EHACDFAM_03618	CDS	261				hypothetical protein
EHACDFAM_03619	CDS	216				hypothetical protein
EHACDFAM_03620	CDS	321				hypothetical protein
EHACDFAM_03621	CDS	246	glk	2.7.1.2	COG0837	Glucokinase
EHACDFAM_03622	CDS	237	yccF		COG3304	Inner membrane protein YccF
EHACDFAM_03623	CDS	141				hypothetical protein
EHACDFAM_03624	CDS	201				hypothetical protein
EHACDFAM_03625	CDS	162				hypothetical protein
EHACDFAM_03626	CDS	168				hypothetical protein
EHACDFAM_03627	CDS	378				hypothetical protein
EHACDFAM_03628	CDS	306	elaB		COG4575	Protein ElaB
EHACDFAM_03629	CDS	243				hypothetical protein
EHACDFAM_03630	CDS	174				hypothetical protein
EHACDFAM_03631	CDS	135				hypothetical protein
EHACDFAM_03632	CDS	270				hypothetical protein
EHACDFAM_03633	CDS	282				hypothetical protein
EHACDFAM_03634	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
EHACDFAM_03635	CDS	345	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
EHACDFAM_03636	CDS	114				hypothetical protein
EHACDFAM_03637	CDS	99	dhaK_2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
EHACDFAM_03638	CDS	204				hypothetical protein
EHACDFAM_03639	CDS	180				hypothetical protein
EHACDFAM_03640	CDS	159				hypothetical protein
EHACDFAM_03641	CDS	156				hypothetical protein
EHACDFAM_03642	CDS	297	djlA		COG1076	Co-chaperone protein DjlA
EHACDFAM_03643	CDS	234	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
EHACDFAM_03644	CDS	240	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
EHACDFAM_03645	CDS	240	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
EHACDFAM_03646	CDS	228	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
EHACDFAM_03647	CDS	126				hypothetical protein
EHACDFAM_03648	CDS	147				hypothetical protein
EHACDFAM_03649	CDS	258	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
EHACDFAM_03650	CDS	261				hypothetical protein
EHACDFAM_03651	CDS	126	cycA			D-serine/D-alanine/glycine transporter
EHACDFAM_03652	CDS	198	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
EHACDFAM_03653	CDS	369	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
EHACDFAM_03654	CDS	216				hypothetical protein
EHACDFAM_03655	CDS	207				hypothetical protein
EHACDFAM_03656	CDS	276				hypothetical protein
EHACDFAM_03657	CDS	309	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
EHACDFAM_03658	CDS	195				hypothetical protein
EHACDFAM_03659	CDS	255				hypothetical protein
EHACDFAM_03660	CDS	285				hypothetical protein
EHACDFAM_03661	CDS	324	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
EHACDFAM_03662	CDS	258				hypothetical protein
EHACDFAM_03663	CDS	126	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EHACDFAM_03664	CDS	342	ybhL		COG0670	Inner membrane protein YbhL
EHACDFAM_03665	CDS	273	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
EHACDFAM_03666	CDS	192				hypothetical protein
EHACDFAM_03667	CDS	330				hypothetical protein
EHACDFAM_03668	CDS	270	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
EHACDFAM_03669	CDS	351	putA		COG0506	Bifunctional protein PutA
EHACDFAM_03670	tRNA	76				tRNA-Trp(cca)
EHACDFAM_03671	CDS	108	glpT		COG2271	Glycerol-3-phosphate transporter
EHACDFAM_03672	CDS	345				hypothetical protein
EHACDFAM_03673	CDS	207				hypothetical protein
EHACDFAM_03674	CDS	213				hypothetical protein
EHACDFAM_03675	CDS	177				hypothetical protein
EHACDFAM_03676	CDS	360				hypothetical protein
EHACDFAM_03677	CDS	267				hypothetical protein
EHACDFAM_03678	CDS	285	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
EHACDFAM_03679	CDS	360				hypothetical protein
EHACDFAM_03680	CDS	234				hypothetical protein
EHACDFAM_03681	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
EHACDFAM_03682	CDS	123	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
EHACDFAM_03683	CDS	150				hypothetical protein
EHACDFAM_03684	CDS	180				hypothetical protein
EHACDFAM_03685	CDS	159				hypothetical protein
EHACDFAM_03686	CDS	147	dmlR_4			HTH-type transcriptional regulator DmlR
EHACDFAM_03687	CDS	366	yncE_3		COG3391	putative protein YncE
EHACDFAM_03688	CDS	309	hmuV_2	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
EHACDFAM_03689	CDS	129	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
EHACDFAM_03690	CDS	243	yadH		COG0842	Inner membrane transport permease YadH
EHACDFAM_03691	CDS	324	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
EHACDFAM_03692	CDS	150	arcA_2	3.5.3.6	COG2235	Arginine deiminase
EHACDFAM_03693	CDS	177				hypothetical protein
EHACDFAM_03694	CDS	114	htpX	3.4.24.-	COG0501	Protease HtpX
EHACDFAM_03695	CDS	297	intS		COG0582	Prophage integrase IntS
EHACDFAM_03696	CDS	180				hypothetical protein
EHACDFAM_03697	CDS	165	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
EHACDFAM_03698	CDS	276				hypothetical protein
EHACDFAM_03699	CDS	186				hypothetical protein
EHACDFAM_03700	CDS	204				hypothetical protein
EHACDFAM_03701	CDS	270				hypothetical protein
EHACDFAM_03702	CDS	276				hypothetical protein
EHACDFAM_03703	CDS	366				hypothetical protein
EHACDFAM_03704	CDS	150				hypothetical protein
EHACDFAM_03705	CDS	141				hypothetical protein
EHACDFAM_03706	CDS	228				hypothetical protein
EHACDFAM_03707	CDS	336	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
EHACDFAM_03708	CDS	276	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
EHACDFAM_03709	CDS	282				hypothetical protein
EHACDFAM_03710	CDS	351				hypothetical protein
EHACDFAM_03711	CDS	189				hypothetical protein
EHACDFAM_03712	CDS	309				hypothetical protein
EHACDFAM_03713	CDS	204	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
EHACDFAM_03714	CDS	270	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
EHACDFAM_03715	CDS	144				hypothetical protein
EHACDFAM_03716	CDS	198				hypothetical protein
EHACDFAM_03717	CDS	150				hypothetical protein
EHACDFAM_03718	CDS	300				hypothetical protein
EHACDFAM_03719	CDS	300	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
EHACDFAM_03720	CDS	126	fliP_2		COG1338	Flagellar biosynthetic protein FliP
EHACDFAM_03721	CDS	282				hypothetical protein
EHACDFAM_03722	CDS	210				hypothetical protein
EHACDFAM_03723	CDS	186				hypothetical protein
EHACDFAM_03724	CDS	225	nohA		COG4220	Prophage DNA-packing protein NohA
EHACDFAM_03725	CDS	309	lapB_1		COG2956	Lipopolysaccharide assembly protein B
EHACDFAM_03726	CDS	240				hypothetical protein
EHACDFAM_03727	CDS	195				hypothetical protein
EHACDFAM_03728	CDS	258				hypothetical protein
EHACDFAM_03729	CDS	198				hypothetical protein
EHACDFAM_03730	CDS	303				hypothetical protein
EHACDFAM_03731	CDS	174	apbC		COG0489	Iron-sulfur cluster carrier protein
EHACDFAM_03732	CDS	237	dhbF		COG1020	Dimodular nonribosomal peptide synthase
EHACDFAM_03733	CDS	219	slyX		COG2900	Protein SlyX 
EHACDFAM_03734	CDS	249				hypothetical protein
EHACDFAM_03735	CDS	108	lipA	2.8.1.8	COG0320	Lipoyl synthase
EHACDFAM_03736	CDS	93				hypothetical protein
EHACDFAM_03737	CDS	189				hypothetical protein
EHACDFAM_03738	CDS	339	frr		COG0233	Ribosome-recycling factor
EHACDFAM_03739	CDS	246				hypothetical protein
EHACDFAM_03740	CDS	285				hypothetical protein
EHACDFAM_03741	CDS	264	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
EHACDFAM_03742	CDS	279				hypothetical protein
EHACDFAM_03743	CDS	252	tsr		COG0840	Methyl-accepting chemotaxis protein I
EHACDFAM_03744	CDS	210	gspG		COG2165	Putative type II secretion system protein G
EHACDFAM_03745	CDS	207	mdtH			Multidrug resistance protein MdtH
EHACDFAM_03746	CDS	243	secA		COG0653	Protein translocase subunit SecA
EHACDFAM_03747	CDS	249				hypothetical protein
EHACDFAM_03748	CDS	174				hypothetical protein
EHACDFAM_03749	CDS	219				hypothetical protein
EHACDFAM_03750	CDS	237				hypothetical protein
EHACDFAM_03751	CDS	246				hypothetical protein
EHACDFAM_03752	CDS	258	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
EHACDFAM_03753	CDS	159				hypothetical protein
EHACDFAM_03754	CDS	117	ureB	3.5.1.5		Urease subunit beta
EHACDFAM_03755	CDS	315				hypothetical protein
EHACDFAM_03756	CDS	204				hypothetical protein
EHACDFAM_03757	CDS	174				hypothetical protein
EHACDFAM_03758	CDS	246	nasR			Nitrate regulatory protein
EHACDFAM_03759	CDS	201				hypothetical protein
EHACDFAM_03760	CDS	171	tas		COG0667	Protein tas
EHACDFAM_03761	CDS	279				hypothetical protein
EHACDFAM_03762	CDS	267	pduX	2.7.1.177	COG4542	L-threonine kinase
EHACDFAM_03763	CDS	162				hypothetical protein
EHACDFAM_03764	CDS	156				hypothetical protein
EHACDFAM_03765	CDS	234				hypothetical protein
EHACDFAM_03766	CDS	138	iprA_3			Inhibitor of hydrogen peroxide resistance
EHACDFAM_03767	CDS	204				hypothetical protein
EHACDFAM_03768	CDS	213				hypothetical protein
EHACDFAM_03769	CDS	138	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
EHACDFAM_03770	CDS	264	yfhA_2		COG0609	putative siderophore transport system permease protein YfhA
EHACDFAM_03771	CDS	99				hypothetical protein
EHACDFAM_03772	CDS	327	ccmM		COG0663	Carbon dioxide concentrating mechanism protein CcmM
EHACDFAM_03773	CDS	102	manY		COG3715	PTS system mannose-specific EIIC component
EHACDFAM_03774	CDS	171				hypothetical protein
EHACDFAM_03775	CDS	237	thyA	2.1.1.45	COG0207	Thymidylate synthase
EHACDFAM_03776	CDS	264				hypothetical protein
EHACDFAM_03777	CDS	273				hypothetical protein
EHACDFAM_03778	CDS	288				hypothetical protein
EHACDFAM_03779	CDS	243				hypothetical protein
EHACDFAM_03780	CDS	198				hypothetical protein
EHACDFAM_03781	CDS	222				hypothetical protein
EHACDFAM_03782	CDS	288				hypothetical protein
EHACDFAM_03783	CDS	180				hypothetical protein
EHACDFAM_03784	CDS	231				hypothetical protein
EHACDFAM_03785	CDS	159	galK	2.7.1.6	COG0153	Galactokinase
EHACDFAM_03786	CDS	339	yccA		COG0670	Modulator of FtsH protease YccA
EHACDFAM_03787	CDS	261				hypothetical protein
EHACDFAM_03788	CDS	105				hypothetical protein
EHACDFAM_03789	CDS	324	dnaC		COG1484	DNA replication protein DnaC
EHACDFAM_03790	CDS	144	mgrB			PhoP/PhoQ regulator MgrB
EHACDFAM_03791	CDS	219				hypothetical protein
EHACDFAM_03792	CDS	267				hypothetical protein
EHACDFAM_03793	CDS	165	alsB		COG1879	D-allose-binding periplasmic protein
EHACDFAM_03794	CDS	240				hypothetical protein
EHACDFAM_03795	CDS	279				hypothetical protein
EHACDFAM_03796	CDS	231	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
EHACDFAM_03797	CDS	243				hypothetical protein
EHACDFAM_03798	CDS	222				hypothetical protein
EHACDFAM_03799	CDS	177				hypothetical protein
EHACDFAM_03800	CDS	207				hypothetical protein
EHACDFAM_03801	CDS	198				hypothetical protein
EHACDFAM_03802	CDS	144	can	4.2.1.1	COG0288	Carbonic anhydrase 2
EHACDFAM_03803	CDS	288	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
EHACDFAM_03804	CDS	255				hypothetical protein
EHACDFAM_03805	CDS	222	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
EHACDFAM_03806	CDS	201				hypothetical protein
EHACDFAM_03807	CDS	222				hypothetical protein
EHACDFAM_03808	CDS	132				hypothetical protein
EHACDFAM_03809	CDS	258	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
EHACDFAM_03810	CDS	192				hypothetical protein
EHACDFAM_03811	CDS	330				hypothetical protein
EHACDFAM_03812	CDS	168				hypothetical protein
EHACDFAM_03813	CDS	294		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
EHACDFAM_03814	CDS	333	csgC			Curli assembly protein CsgC
EHACDFAM_03815	CDS	243	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
EHACDFAM_03816	CDS	189				hypothetical protein
EHACDFAM_03817	CDS	339				hypothetical protein
EHACDFAM_03818	CDS	267	uspE		COG0589	Universal stress protein E
